"","collectionCode","catalogNumber","animal_id","scientificName","commonName","dateLastModified","glatos_array","station","receiver_sn","bottomDepth","receiverDepth","transmitter_id","transmitter_codespace","sensorName","sensorRaw","sensorType","sensor_value","sensor_unit","detection_timestamp_utc","uncorrectedDateCollectedUTC","deploy_long","deploy_lat","geodeticDatum","geometry","localArea","citation","unqDetecID","contactPOC","contactPI","min_lag","passed_filter","is_singleton","dist_m","time_diff_s","calc_velocity","fast_move"
"31","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S14","546076",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-06-30 21:32:42,"2016-06-30 21:30:46",-59.0985,46.02165,"EPSG:4326","0101000020E6100000F853E3A59B8C4DC0ADFA5C6DC5024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801045","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",228,1,FALSE,0,228,0,FALSE
"32","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S14","546076",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-06-30 21:43:27,"2016-06-30 21:41:31",-59.0985,46.02165,"EPSG:4326","0101000020E6100000F853E3A59B8C4DC0ADFA5C6DC5024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801046","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",645,1,FALSE,0,645,0,FALSE
"33","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S14","546076",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-06-30 22:04:52,"2016-06-30 22:02:56",-59.0985,46.02165,"EPSG:4326","0101000020E6100000F853E3A59B8C4DC0ADFA5C6DC5024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801047","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",290,1,FALSE,0,1285,0,FALSE
"34","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S14","546076",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-06-30 22:09:42,"2016-06-30 22:07:46",-59.0985,46.02165,"EPSG:4326","0101000020E6100000F853E3A59B8C4DC0ADFA5C6DC5024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801048","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",290,1,FALSE,0,290,0,FALSE
"35","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S14","546076",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-06-30 22:16:33,"2016-06-30 22:14:37",-59.0985,46.02165,"EPSG:4326","0101000020E6100000F853E3A59B8C4DC0ADFA5C6DC5024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801049","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",293,1,FALSE,0,411,0,FALSE
"36","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S14","546076",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-06-30 22:21:26,"2016-06-30 22:19:30",-59.0985,46.02165,"EPSG:4326","0101000020E6100000F853E3A59B8C4DC0ADFA5C6DC5024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801050","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",164,1,FALSE,0,293,0,FALSE
"37","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S14","546076",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-06-30 22:24:10,"2016-06-30 22:22:14",-59.0985,46.02165,"EPSG:4326","0101000020E6100000F853E3A59B8C4DC0ADFA5C6DC5024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801051","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",164,1,FALSE,0,164,0,FALSE
"38","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S14","546076",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-06-30 22:54:34,"2016-06-30 22:52:38",-59.0985,46.02165,"EPSG:4326","0101000020E6100000F853E3A59B8C4DC0ADFA5C6DC5024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801052","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",1824,1,FALSE,0,1824,0,FALSE
"39","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S14","546076",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-01 07:55:48,"2016-07-01 07:53:51",-59.0985,46.02165,"EPSG:4326","0101000020E6100000F853E3A59B8C4DC0ADFA5C6DC5024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801053","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",157,1,FALSE,0,32474,0,FALSE
"40","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S14","546076",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-01 07:58:25,"2016-07-01 07:56:28",-59.0985,46.02165,"EPSG:4326","0101000020E6100000F853E3A59B8C4DC0ADFA5C6DC5024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801054","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",157,1,FALSE,0,157,0,FALSE
"41","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S14","546076",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-01 08:15:06,"2016-07-01 08:13:09",-59.0985,46.02165,"EPSG:4326","0101000020E6100000F853E3A59B8C4DC0ADFA5C6DC5024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801055","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",1001,1,FALSE,0,1001,0,FALSE
"42","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-02 07:58:16,"2016-07-02 07:56:48",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801059","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",1038,1,FALSE,1027.30264666947,85390,0.0120307137448117,FALSE
"43","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-02 08:15:34,"2016-07-02 08:14:06",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801060","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",123,1,FALSE,0,1038,0,FALSE
"44","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-02 08:17:37,"2016-07-02 08:16:09",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801061","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",123,1,FALSE,0,123,0,FALSE
"45","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-02 11:45:18,"2016-07-02 11:43:50",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801063","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",314,1,FALSE,0,12461,0,FALSE
"46","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-02 11:50:32,"2016-07-02 11:49:04",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801064","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",314,1,FALSE,0,314,0,FALSE
"47","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-02 13:18:49,"2016-07-02 13:17:21",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801065","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",2285,1,FALSE,0,5297,0,FALSE
"48","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-02 13:56:54,"2016-07-02 13:55:26",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801066","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",2285,1,FALSE,0,2285,0,FALSE
"49","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-02 14:39:38,"2016-07-02 14:38:10",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801067","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",451,1,FALSE,0,2564,0,FALSE
"50","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-02 14:47:09,"2016-07-02 14:45:41",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801068","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",451,1,FALSE,0,451,0,FALSE
"51","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-03 08:05:52,"2016-07-03 08:04:23",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801107","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",1224,1,FALSE,0,62323,0,FALSE
"52","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-03 08:26:16,"2016-07-03 08:24:47",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2801108","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",1224,1,FALSE,0,1224,0,FALSE
"53","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-13 09:13:19,"2016-07-13 09:11:39",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2803224","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",176,1,FALSE,0,866823,0,FALSE
"54","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-13 09:16:15,"2016-07-13 09:14:35",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2803227","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",176,1,FALSE,0,176,0,FALSE
"55","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-13 09:32:43,"2016-07-13 09:31:03",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2803239","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",988,1,FALSE,0,988,0,FALSE
"56","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-13 09:52:39,"2016-07-13 09:50:59",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2803243","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",126,1,FALSE,0,1196,0,FALSE
"57","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-13 09:54:45,"2016-07-13 09:53:05",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2803244","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",126,1,FALSE,0,126,0,FALSE
"58","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-13 10:22:41,"2016-07-13 10:21:01",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2803255","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",1676,1,FALSE,0,1676,0,FALSE
"59","OTN.SABMPA","SABMPA-MPA-SAB-0015","SABMPA-MPA-SAB-0015","Anarhichas lupus","Atlantic striped wolffish","2023-02-15","OTN.SABMPA","V2LSCF-S15","546087",NA,NA,"A69-1601-55030","A69-1601",NA,NA,"pinger",NA,NA,2016-07-14 09:13:26,"2016-07-14 09:11:45",-59.08521,46.02167,"EPSG:4326","0101000020E610000065A54929E88A4DC0F4A62215C6024740","St. Anns Bank","Stanley, R.R.E.; Pettitt-Wade, H., Heaslip, S.G., Zisserson, B and Fenton, D. 2016. Maritimes Conservation Network: St. Anns Bank Marine Protected Area (MPA) Acoustic Tracking Study.","SABMPA-A69-1601-55030-2803851","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca)","Harri Pettitt-Wade (harri.pettitt-wade@dfo-mpo.gc.ca), Ryan Stanley (ryan.stanley@dfo-mpo.gc.ca)",1939,1,FALSE,0,82245,0,FALSE
